Id,Tweet,is_retweet,following,followers,actions,label
732577530910101505,"The popularity of past videos introduce !! Teen lesbian abuse Young https://t.co/FEYU6TgUBn #teen,#Video,#adultmovies,#Freeerotic,#pornmovie",0,0,26,0,1
732577543505760256,Nahjo now favors Empire of Mol Rehan kingdoms.,0,0,155,0,1
732577577047461889,Your stellar presentation enables everyone to witness your det... More for Pisces https://t.co/8HAP7IQQ26,0,605,949,0,1
732577581254496256,I just found the 3 tweeps who unfollowed me and thanks to https://t.co/wxtAsgy2GQ I know who they are #androidapp,0,415,598,0,1
732577593837260800,Just the one new follower today found welcome tracked by https://t.co/slskXFS4JA,0,9,136,0,1
732577598031691776,Girl Kicked Out Of Gym For This 'Revealing' Outfit https://t.co/os2GweOMq7 #nsfw #adult #breasts https://t.co/pxEbGwJh0q,0,42,55,0,1
732577606415978496,Share your plans with your closest supporters before it become... More for Sagittarius https://t.co/BfmlTQufrU,0,1569,639,0,1
732577623180640256,The Grand Journey Mobile Slot... https://t.co/ueELv1k4up #slots #free,0,69,412,0,1
732577635780304896,Your stellar presentation enables everyone to witness your det... More for Pisces https://t.co/66TpjZYJBg,0,559,513,0,1
732577648354811904,"laughing eye, too coy, virginal solitude of 1920",0,66,153,0,1
732577681934442496,Angel and Addie cute petite rides the monkey rocker: #Angel and Addie  #rides #cute #petite #monkey #rocker https://t.co/Tt8sqcmvnE,0,15,102,0,1
732577690323169281,"I've collected 15,613 gold coins!  https://t.co/MfIsjRD1sg #android, #androidgames, #gameinsight",0,13,1,0,1
732577694487994369,"ptMnWlV{\!Rq22eg&lt;8d{7:&gt;&amp;Y\,FO~I2M:QmQ4I''~[A{gCm0]RT3cGNyB'1{C)/[Q4]+[%40vlSWAsntpF(RHg,An+69+2zPn?&amp;TH9;uO4meU8",0,0,192,0,1
732577723856654336,- Sirf Ashiq Log Follow Karen #Iqbal #Galib #Wasi #Faraz #Mohsin Ki Full #Sad Poetry =&gt; FoLLoW @DuKHi_DiL  SenD tO 4O4O4 + + On @FuNy_StOre,0,23,19150,0,1
732577736447774720,Get Weather Updates from theweatherchannel 10:25:18,0,0,0,0,1
732577744815587328,Sex for one night: https://t.co/5gAbvVEtxj #goo #gay #cash #like https://t.co/NjtMttGQda,0,0,7,0,1
732577778399346688,Flood-Weary Plains to Get Fresh Dose of Nasty Weather,0,19,536,0,1
732577782564151297,Conflicting emotions may tug at you until you begin to feel a ... More for Gemini https://t.co/XoLoVTZ1S0,0,353,339,0,1
732577782572699648,"Man Kills His Father, Mother And 2 Sisters In Potiskum, Yobe (Photo) https://t.co/Ww6Qm0rUBU Via @NL_Official",0,568,744,0,1
732577790977966080,"Your creative prowess is readily apparent at work today, embol... More for Leo https://t.co/f3ui4wD8Kb",0,42,20,0,1
732577790990647296,Get Weather Updates from theweatherchannel 10:25:31,0,0,1,0,1
732577795180617728,You clearly comprehend the measurable benefits of your current... More for Aquarius https://t.co/LBxIhGeS2m,0,25,13,0,1
732577799358283776,Found a Transponder Snail! Get an inside look at the flashiest crew around! https://t.co/kbHyqunz3S #TreCru https://t.co/nb60UMupCY,0,40,5,0,1
732577803535683584,"Maintaining a cool and calm attitude can be a challenge today,... More for Aries https://t.co/g6rCOjy7rU",0,500,1031,0,1
732577811941072896,@MargitBerner if you're needing more insta followers try this site https://t.co/VThSJJWF9r,0,409,105,0,1
732577824515739648,Get Weather Updates from theweatherchannel 10:25:39,0,6,0,0,1
732577828726677505,"Your creative prowess is readily apparent at work today, embol... More for Leo https://t.co/MIUVoniSRi",0,428,357,0,1
732577828739403777,83.140.241.136 a tweet in time saves nine 2016-05-17 16:25:39,0,1,73,0,1
732577832916803586,Share your plans with your closest supporters before it become... More for Sagittarius https://t.co/Otkhb355du,0,336,166,0,1
732577841313767424,I posted a new photo to Facebook https://t.co/iQxcnMqtL8,0,88,45,0,1
732577841322164225,"Your creative prowess is readily apparent at work today, embol... More for Leo https://t.co/ktZPtmB8Wj",0,182,94,0,1
732577870653034501,RT @SagaUK: Follow &amp; RT to #Win Colour Therapy 20 Cards &amp; Envelopes!   T&amp;Cs https://t.co/sZJ6PcMQG8 26/05 #Mindfulness #Giveaway https://t.�,0,4940,2087,143,1
732577870678241284,"Found a Transponder Snail! Giants, sea monsters and other amazing encounters! https://t.co/I23UjFI9df #TreCru https://t.co/S1xGi8mH6M",0,0,0,0,1
732577879037497345,RT @My50com: #Win our May #competition and get a GoPro Hero 4 Session. RT &amp; Follow to enter our #prize #giveaway #my50GoPro https://t.co/XC�,0,643,2950,475,1
732577883256819712,Get Weather Updates from theweatherchannel 10:25:52,0,6,1,0,1
732577883244355585,Found a Transponder Snail! What's inside? Mystery barrel's shocking secret!! https://t.co/tlX1wzWgg2 #TreCru https://t.co/EzJoV9IZBm,0,31,6,0,1
732577891616100353,Although you're fully capable of understanding both sides of a... More for Libra https://t.co/i9VU5xuXAi,0,53,49,0,1
732577891649781760,I liked a @YouTube video from @caseyneistat https://t.co/s2bdCBzr6m ARRESTED FOR RIDING A BOOSTED BOARD?,0,323,137,0,1
732577895810392064,It seems like someone is trying to convince you to do somethin... More for Cancer https://t.co/MbviwyLATk,0,133,70,1,1
732577904220119040,Get Weather Updates from The Weather Channel. 10:25:58,0,6,0,0,1
732577908431065088,All enemies in MEGALOPOLIS are defeated in @PixelGun3D! Join my adventures now! #pixelgun3d #pixelgun #pg3d https://t.co/3Gw8Le662O,0,2268,323,0,1
732577912612749312,RT @Amazon3PSellers: Follow+RT to enter to win this Photive Sphere Speaker https://t.co/2rkJjC1k4R https://t.co/FBVY8YqI8A #AmazonSweeps ht�,0,5000,1774,1087,1
732577912604504064,RT @NEO_Magazine: #WIN LOVE LIVE! SCHOOL IDOL PROJECT S1 COLLECTION ON BLU-RAY @MVM_UK  F. &amp; RT 1 winner 31/05 https://t.co/uwwAoyICL5 http�,0,199,43,250,1
732577920980418560,Get Weather Updates from theweatherchannel 10:26:02,0,8,0,0,1
732577920980553728,Check out my latest Gold Studded Jkt for sale on Stardoll.  https://t.co/DXhdUVWKQk,0,2,0,0,1
732577929390137346,"Hey, check out this game, GyroSphere Trials! https://t.co/s18KZ9EWch",0,117,16,0,1
732577946158964736,"Found a Transponder Snail! Giants, sea monsters and other amazing encounters! https://t.co/4HIipp0Src #TreCru https://t.co/ReQkJVlvrh",0,1,0,0,1
732577946171518976,Watch for Free https://t.co/MtnQWupCu7 #webcam #cam #webcams #cams #camgirl #camgirls #webcamsex #livesex https://t.co/npx7x95eF8,0,1552,337,0,1
732577979725815808,"Your imagination is running wild today, but you seem so pragma... More for Scorpio https://t.co/qCR75yTowa",0,285,200,0,1
732577983911759873,Get Weather Updates from theweatherchannel 10:26:16,0,39,1,0,1
732577988085059584,"I have discovered a new territory in The Tribez! https://t.co/tS8ebeENP1  #android, #androidgames, #gameinsight",0,2,1,0,1
732577996477845504,#FollowForFollow Banks must cap overdraft charges and make people switch: Britain's biggest banks curren... https://t.co/OzeYftEskI #tfb,0,17,698,0,1
732578004887556096,Get Weather Updates from The Weather Channel. 10:26:22,0,11,0,0,1
732578021664657408,Get Weather Updates from theweatherchannel 10:26:26,0,7,0,0,1
732578025863303168,RT @JosephJoseph: Love a good recipe? This week's #TuesdayTreat is our Cookbook stand: https://t.co/G77aFEgkje RT &amp; Follow to #win! https:/�,0,1730,662,1488,1
732578025863286784,RT @frappedhes: Retweet if you want to gain just follow everyone who retweets and follow back whoever follows you follow  @svperhes  &amp; turn�,0,10121,23134,37,1
732578025867509762,#bokep #porn https://t.co/0vfWxCihFf Avy Scott Gives Sloppy mouth-fuck And has bumped https://t.co/7UakbHoZNL,0,0,197,0,1
732578030061637632,Is this the way to the Sun and Fun Wet T-Shirt Contest?,0,1867,1447,0,1
732578034260152320,Share your plans with your closest supporters before it become... More for Sagittarius https://t.co/KW3qYc2n1y,0,556,416,0,1
732578034255962113,The Story Of Us Tin and Macoy /xx  #TSOURunaway,0,3,14,0,1
732578042640392192,Get Weather Updates from theweatherchannel 10:26:31,0,11,0,0,1
732578042636165122,Although you're fully capable of understanding both sides of a... More for Libra https://t.co/KqBAcdOwCf,0,203,482,0,1
732578046813700097,The Story Of Us Tin and Macoy /xx  #TSOURunaway,0,27,698,0,1
732578046826307584,Get Weather Updates from theweatherchannel 10:26:32,0,38,1,0,1
732578046817894402,Get Weather Updates from theweatherchannel 10:26:32,0,40,3,0,1
732578051016544257,Want to join me? I'll be live: https://t.co/YoHgfyBxjJ #bus #POV #what #room https://t.co/sJmWhaMc58,0,0,8,1,1
732578063612030976,I liked a @YouTube video https://t.co/wwAIuvL53t When running was for weirdos,0,171,119,1,1
732578071992107010,Accomplishment the irretrievably integral heading other mls listings: IOSU https://t.co/2C8PCCEcoG,0,0,48,0,1
732578076194832385,Your stellar presentation enables everyone to witness your det... More for Pisces https://t.co/o3pLcSZIlJ,0,600,1012,0,1
732578076182347776,"Driving to S�o Paulo, sharing real-time road info with wazers in my area. ETA 11:53 AM using @waze - Drive Social.",0,2851,356,0,1
732578084570857472,You clearly comprehend the measurable benefits of your current... More for Aquarius https://t.co/XGX5XJWwTr,0,558,556,0,1
732578088761098240,1 daily follower. 0 unfollowers. Crowdfire doesn't miss a trick -via https://t.co/5hXVL9T79X,0,1380,952,0,1
732578097153740801,Can-c respect drops hind end improve the occasion thine foresight: Tuzi https://t.co/e9hz1ZhT2w,0,0,131,0,1
732578101335457792,It seems like someone is trying to convince you to do somethin... More for Cancer https://t.co/cgHn63owOX,0,476,570,0,1
732578101335576576,Want to spend a night with me? Add me at: https://t.co/lMe0FlqQe9 #she #een #boys #trio https://t.co/WfeZWCANUt,0,0,9,1,1
732578109741010944,"WOW! My Twitter is worth $38,780.94 today. Find Out Your Twitter Fantasy Value Free! Click Here ==&gt; https://t.co/rqCdUNjVlY #RT #Followme",0,3232,883,3,1
732578113947873280,"I added a video to a @YouTube playlist https://t.co/vx9qbF8lws Tom Clancy's The Division#MPM12 :|::::||::/094 Tech Wing, Control Room",0,2806,812,0,1
732578118142025733,Your stellar presentation enables everyone to witness your det... More for Pisces https://t.co/sdtcWpQCz4,0,1748,917,0,1
732578118137827330,the next person to read this is now a puff  puff puf,0,0,38,0,1
732578134915207169,21% of my followers are fake. How many fake followers do you have..? https://t.co/HWCEWmVDV1 @StatusPeople #FollowerSpam,0,52,92,1,1
732578134898270211,Although you're fully capable of understanding both sides of a... More for Libra https://t.co/LhS5hemswp,0,633,1006,0,1
732578143274311680,"""It takes a long time to grow an old friend."" - John Leonard #CarrotManMPKInterview",0,1,27,0,1
732578143307866112,"""It takes a long time to grow an old friend."" - John Leonard #CarrotManMPKInterview",0,100,53,0,1
732578160051519488,The Story Of Us Tin and Macoy /yy  #TSOURunaway,0,6,8,0,1
732578176832917504,The Story Of Us Tin and Macoy /yy  #TSOURunaway,0,27,698,0,1
732578176841322497,The Story Of Us Tin and Macoy /yy  #TSOURunaway,0,10,8,0,1
732578189441007622,"""Nothing but heaven itself is better than a friend who is really a friend."" - Plautus #CarrotManMPKInterview",0,49,52,0,1
732578189428416513,"""Nothing but heaven itself is better than a friend who is really a friend."" - Plautus #CarrotManMPKInterview",0,0,0,0,1
732578189445332992,RT @AutoglymPremium: For a chance to win this fantastic gift pack with an individual product rrp of over �130 simply follow &amp; retweet 1/2 h�,0,392,100,97,1
732578197833801729,Bookies make out new moneyed in addition to pph software: gUZhuVOfg https://t.co/iScfbHQaQ1,0,0,89,0,1
732578206201438211,The alcatel 800 unsullied is an satisfactory handset: UvBkqOj,0,0,42,0,1
732578206226612224,Found a Transponder Snail! A behind-the-scenes look at Galley-La Shipyard! https://t.co/hDi8IusiwV #TreCru https://t.co/Dc5BL9xUic,0,0,3,0,1
732578210412670977,eating cake,0,938,265,0,1
732578218775994370,"I've collected 9,252 gold coins!  https://t.co/yRzzwj1XH7 #android, #androidgames, #gameinsight",0,13,2,0,1
732578243958738944,two lesbian sexxxxxxx https://t.co/bsEXWfWfnh,0,0,6,0,1
732578248152879104,Conflicting emotions may tug at you until you begin to feel a ... More for Gemini https://t.co/bpYKxB93no,0,396,317,0,1
732578248165588992,Found a Transponder Snail! Get an inside look at the flashiest crew around! https://t.co/rv67nYCYkb #TreCru https://t.co/4OxWjWItJb,0,46,1,0,1
732578252342988800,Share your plans with your closest supporters before it become... More for Sagittarius https://t.co/BqZISGhmlY,0,122,125,0,1
732578260739985408,RT @thesexpedition: #SexpeditionStunner - RT &amp; FOLLOW @FoxyFarrahNF https://t.co/tWLpUDAZSD,0,512,521,6,1
732578273302065152,Get Weather Updates from theweatherchannel 10:27:26,0,11,1,0,1
732578277492035584,You are highly strategic in your planning because your profess... More for Capricorn https://t.co/3kFx062igx,0,1331,877,0,1
732578281698942980,"Time now is 10:26:01 PM (PHT) The time is Brought to you by: ""Villarica PawnShop"" #ALDUBLoversInITALY",0,1,167,1,1
732578290100109312,It seems like someone is trying to convince you to do somethin... More for Cancer https://t.co/xsmrEFMHEc,0,287,61,0,1
732578290096058368,RT @chichiclothing: FOLLOW &amp; RT TO WIN A KATIA DRESS https://t.co/TxtSHobZc3 Ends 10pm 20.05.16 #ChiChiClothing #Comp #Win https://t.co/P3M�,0,27647,17509,208,1
732578290091851776,Get Weather Updates from theweatherchannel 10:27:30,0,6,1,0,1
732578294298599424,"Maintaining a cool and calm attitude can be a challenge today,... More for Aries https://t.co/fTNVp8u9ew",0,703,2912,0,1
732578306890080256,Get Weather Updates from theweatherchannel 10:27:34,0,6,2,0,1
732578311059079168,Share your plans with your closest supporters before it become... More for Sagittarius https://t.co/37dg6ot9QN,0,0,2,0,1
732578311050776576,Get Weather Updates from theweatherchannel 10:27:35,0,14,2,0,1
732578311046635521,"Found a Transponder Snail! Giants, sea monsters and other amazing encounters! https://t.co/EFyD08xOcA #TreCru https://t.co/xVFiIU6s8k",0,1,1,0,1
732578302691577856,Famous czech pornstar NIKKY DREAM for Bikes and Babes TV book she from: https://t.co/5T235uM9jW https://t.co/heYPiSYzD8,0,4638,819,0,1
732578315274330113,"Your creative prowess is readily apparent at work today, embol... More for Leo https://t.co/lY7nzROZMy",0,534,575,0,1
732578323654565889,Get Weather Updates from theweatherchannel 10:27:38,0,12,1,0,1
732578323663081473,I liked a @YouTube video from @blackpanthaayt https://t.co/TFkc821cHJ GTA 5 MODS | CRAZY STANCED HONDA CIVIC!,0,1896,327,0,1
732578327836434432,"Found a Transponder Snail! Giants, sea monsters and other amazing encounters! https://t.co/d8Wxs1NW4q #TreCru https://t.co/qqW3bJVUop",0,0,1,0,1
732578340427714560,Get Weather Updates from theweatherchannel 10:27:42,0,16,3,0,1
732578353019006977,Get Weather Updates from theweatherchannel 10:27:45,0,14,1,0,1
732578353002119168,Get Weather Updates from theweatherchannel 10:27:45,0,12,3,0,1
732578353010610176,"I've collected 2,010 gold coins!  https://t.co/EwiEHpWImp #android, #androidgames, #gameinsight",0,109,14,0,1
732578357209010177,Get Weather Updates from theweatherchannel 10:27:46,0,0,0,0,1
732578365593530368,Found a Transponder Snail! Take a look at the Fishmen behind Arlong Park! https://t.co/VlLKrz8Axc #TreCru https://t.co/aiTJINAcQy,0,10,0,0,1
732578369766854656,Get Weather Updates from The Weather Channel. 10:27:49,0,10,1,0,1
732578378176434176,Waitin for ya here: https://t.co/k0LMX8EUq8 #wam #r18 #bush #room https://t.co/kor8dVEB0Z,0,0,6,0,1
732578386544037889,Get Weather Updates from The Weather Channel. 10:27:53,0,3,4,0,1
732578399156338689,Watch for Free https://t.co/MtnQWupCu7 #webcam #cam #webcams #cams #camgirl #camgirls #webcamsex #livesex https://t.co/gIJsGjZi13,0,1552,337,0,1
732578407548997632,"I've collected 20,000 gold coins!  https://t.co/c5yNp1n1jH #android, #androidgames, #gameinsight",0,45,0,0,1
732578411739238400,I'm earning #mPLUSRewards in Office Jerk. https://t.co/dUfQ6I1tbd,0,20,11,0,1
